45.81439;4.74667
45.81439;4.74667
45.81439;4.74667
45.81439;4.74667
45.77473;4.80833
45.78277;4.89022
45.76723;4.93335
45.75125;4.90725
45.72472;4.915
45.76964;4.87126
45.76363;4.93341
45.76965;4.87108
45.7075;4.90805
45.7251;4.91484
45.7656;4.9247
45.71771;4.90922
45.75079;4.90723
45.72472;4.915
45.724;4.915
45.78809;4.86047
45.749;4.914
45.76366;4.93317
45.76361;4.93325
45.75124;4.90803
45.7635;4.83811
45.77972;4.81157
45.76362;4.83815
45.7664;4.76941
45.71006;4.79973
45.76631;4.76933
45.7526;4.82468
45.7679;4.83775
45.79161;4.83751
45.76756;4.83793
45.75893;4.82923
45.77964;4.82045
45.76304;4.8333
45.79805;4.85145
45.75422;4.83462
45.75927;4.82957
45.76286;4.83331
45.7517;4.8215
45.76722;4.83814
45.79148;4.83748
45.75887;4.83091
45.77971;4.81175
45.76719;4.83823
45.75043;4.83215
45.75047;4.83216
45.7635;4.8382
45.76542;4.83838
45.7397;4.81824
45.78047;4.80906
45.79827;4.85158
45.75055;4.8319
45.76813;4.83793
45.77962;4.82009
45.76712;4.83811
45.77936;4.84118
45.74443;4.81989
45.71;4.8
45.75385;4.83431
45.79181;4.83779
45.76775;4.83795
45.76352;4.83834
45.79177;4.83775
45.76648;4.76923
45.78777;4.86025
45.783;4.80769
45.76631;4.76933
45.79092;4.80193
45.76443;4.83822
45.76616;4.83808
45.77257;4.83834
45.74877;4.83064
45.7832;4.80765
45.76347;4.83852
45.76022;4.83763
45.78809;4.86047
45.7633;4.83333
45.7579;4.83444
45.79839;4.85134
45.7366;4.80499
45.75284;4.82048
45.74867;4.83099
45.75162;4.82159
45.76635;4.76934
45.74694;4.82878
45.75;4.85
45.76932;4.85037
45.75193;4.83696
45.77231;4.84094
45.75503;4.87062
45.7031;4.8876
45.76821;4.85892
45.74513;4.84192
45.73146;4.86631
45.74525;4.84193
45.738;4.884
45.73813;4.88441
45.74532;4.84195
45.76997;4.85849
45.70089;4.88754
45.75;4.86
45.72256;4.84234
45.73135;4.83365
45.75393;4.86163
45.76854;4.85054
45.72938;4.86743
45.7381;4.83766
45.76819;4.85893
45.74537;4.87172
45.7305;4.86679
45.70312;4.88757
45.77033;4.8585
45.74537;4.8488
45.75322;4.85512
45.73174;4.85341
45.73111;4.86624
45.74472;4.86798
45.75329;4.85494
45.76521;4.85899
45.76521;4.85899
45.76521;4.85899
45.74564;4.83654
45.76521;4.85899
45.73621;4.86964
45.73164;4.82435
45.75322;4.85498
45.74225;4.84005
45.75;4.85
45.75;4.86
45.72688;4.85381
45.75;4.85
45.76521;4.85899
45.74233;4.83975
45.75;4.86
45.7294;4.86763
45.76889;4.84388
45.76036;4.84815
45.7269;4.85393
45.77257;4.84119
45.75329;4.85491
45.76163;4.85179
45.7272;4.8538
45.70507;4.88745
45.73123;4.83364
45.73158;4.83378
45.75019;4.84332
45.70802;4.85984
45.77006;4.85846
45.75429;4.84557
45.74357;4.84755
45.70803;4.86004
45.75366;4.85923
45.76853;4.85075
45.75;4.86
45.74794;4.83379
45.75463;4.86665
45.75;4.84
45.67472;4.84888
45.70314;4.88745
45.74706;4.84562
45.7175;4.89165
45.73135;4.83358
45.72945;4.8238
45.76906;4.86048
45.7616;4.8454
45.72278;4.84238
45.7699;4.8589
45.75394;4.84701
45.75;4.84
45.76984;4.85616
45.67515;4.84868
45.72489;4.87121
45.73165;4.82425
45.73055;4.82364
45.75453;4.86646
45.75713;4.86247
45.75436;4.84538
45.76;4.86
45.70751;4.8598
45.7621;4.85178
45.75;4.85
45.74964;4.84113
45.738;4.8844
45.76909;4.86054
45.75395;4.86156
45.75122;4.84477
45.7539;4.84694
45.76991;4.85685
45.74366;4.86999
45.71444;4.87944
45.74549;4.87122
45.73013;4.86711
45.74685;4.86709
45.76873;4.84385
45.74527;4.84181
45.74336;4.83424
45.76343;4.86225
45.7503;4.84023
45.73802;4.88445
45.76016;4.8412
45.7519;4.83697
45.7725;4.83862
45.75;4.84
45.72957;4.86763
45.73192;4.85349
45.74827;4.84348
45.76979;4.85716
45.69685;4.88755
45.76;4.86
45.7543;4.8453
45.74973;4.84101
45.72637;4.83076
45.75203;4.84677
45.75;4.85
45.73625;4.86973
45.74569;4.83601
45.74547;4.87136
45.74979;4.84103
45.76628;4.8617
45.73814;4.88441
45.7305;4.8875
45.7243;4.8718
45.75956;4.84107
45.70073;4.88761
45.75701;4.85261
45.76;4.86
45.7787;4.89553
45.75224;4.82083
45.71701;4.85459
45.71611;4.84694
45.81439;4.74667
45.7635;4.9332
45.72472;4.91527
45.72445;4.91485
45.78278;4.89022
45.76711;4.93286
45.77839;4.87941
45.77818;4.87944
45.78282;4.88997
45.74929;4.91427
45.75113;4.90773
45.76566;4.92509
45.7656;4.92493
45.7075;4.908
45.78263;4.88951
45.76966;4.87105
45.70765;4.90774
45.74928;4.91425
45.75816;4.89334
45.80315;4.85993
45.77394;4.80924
45.75118;4.82351
45.7831;4.80765
45.75299;4.82005
45.75881;4.83074
45.75276;4.82476
45.775;4.808
45.7793;4.84119
45.76957;4.82988
45.73706;4.80522
45.75281;4.82058
45.75929;4.8297
45.74657;4.82864
45.78787;4.80871
45.77499;4.80827
45.76012;4.83786
45.7633;4.8329
45.7604;4.83754
45.76355;4.83847
45.7805;4.80907
45.76383;4.83843
45.74895;4.83035
45.76867;4.83778
45.77487;4.80871
45.7748;4.8083
45.76984;4.82918
45.77353;4.8086
45.75113;4.82333
45.76659;4.83791
45.7795;4.8409
45.76616;4.83811
45.73663;4.80501
45.75;4.85
45.75769;4.83418
45.79781;4.8517
45.7636;4.8384
45.75261;4.82465
45.76656;4.8379
45.79174;4.8376
45.79132;4.86047
45.73976;4.81804
45.8035;4.85964
45.7725;4.8384
45.78044;4.80902
45.75102;4.82346
45.78808;4.80851
45.76898;4.8378
45.80323;4.8597
45.75883;4.83073
45.76348;4.83803
45.79125;4.86074
45.78801;4.80888
45.75157;4.82182
45.76964;4.82989
45.71003;4.79966
45.7538;4.8344
45.7528;4.82007
45.7528;4.8204
45.7528;4.8204
45.78049;4.80905
45.75408;4.83434
45.76618;4.76971
45.76371;4.83847
45.77359;4.80896
45.77949;4.84111
45.75259;4.82453
45.80328;4.86002
45.7832;4.80812
45.76011;4.83787
45.71;4.8
45.77474;4.80823
45.75373;4.83433
45.76988;4.82931
45.78746;4.86048
45.78349;4.80786
45.79783;4.8517
45.79127;4.80157
45.80341;4.86035
45.7792;4.84109
45.7314;4.83361
45.73164;4.82464
45.69695;4.88764
45.70347;4.88748
45.757;4.8526
45.6967;4.88787
45.77254;4.84333
45.76854;4.85079
45.76628;4.86189
45.75499;4.87044
45.73062;4.88762
45.72274;4.84221
45.72949;4.86801
45.72195;4.84222
45.74346;4.84731
45.70311;4.88749
45.76983;4.85784
45.74556;4.83638
45.76002;4.84088
45.75648;4.84665
45.75636;4.84043
45.7561;4.84046
45.71666;4.85487
45.74691;4.8454
45.7663;4.86157
45.70059;4.88774
45.74488;4.84927
45.75526;4.84349
45.73163;4.82407
45.74565;4.87172
45.75377;4.86019
45.72681;4.85382
45.76953;4.85668
45.75439;4.84511
45.77234;4.8412
45.73813;4.8376
45.77244;4.84311
45.74325;4.84769
45.74857;4.88374
45.76909;4.85053
45.72956;4.86753
45.75394;4.84742
45.7603;4.84788
45.74895;4.83035
45.75504;4.87066
45.72238;4.84245
45.77238;4.84096
45.77255;4.84273
45.7552;4.84349
45.74523;4.84184
45.74816;4.84376
45.76855;4.85071
45.69365;4.87464
45.76008;4.84765
45.6951;4.8803
45.74332;4.83442
45.76353;4.86181
45.7561;4.8402
45.74338;4.83429
45.76;4.86
45.75375;4.85938
45.76984;4.85616
45.76;4.86
45.73069;4.86637
45.71751;4.89157
45.74731;4.84314
45.7425;4.84022
45.76375;4.86188
45.76984;4.85616
45.75427;4.86726
45.7312;4.86618
45.73632;4.86918
45.69982;4.88772
45.74532;4.84929
45.7295;4.86778
45.76178;4.85106
45.75021;4.84336
45.769;4.8605
45.70497;4.88758
45.7519;4.83695
45.74459;4.86831
45.75029;4.84013
45.7685;4.8505
45.75193;4.83701
45.75367;4.85976
45.74281;4.87811
45.75033;4.85005
45.69711;4.88778
45.74696;4.86715
45.7347;4.86333
45.77229;4.84104
45.75726;4.86228
45.76162;4.84534
45.74728;4.84324
45.74784;4.84441
45.74563;4.83632
45.73115;4.86607
45.76589;4.86181
45.7435;4.87695
45.6939;4.8753
45.72665;4.83021
45.73008;4.86693
45.77251;4.84294
45.76904;4.86049
45.73817;4.83763
45.73114;4.82398
45.67441;4.84865
45.71438;4.87944
45.74806;4.8441
45.76982;4.85589
45.76205;4.85148
45.73806;4.88452
45.71651;4.85512
45.7539;4.86169
45.74772;4.83344
45.76632;4.86179
45.73144;4.83351
45.75631;4.84659
45.69383;4.87521
45.743;4.878
45.735;4.86341
45.76989;4.8571
45.69703;4.88786
45.70803;4.85956
45.75444;4.86572
45.75426;4.86682
45.69971;4.8875
45.6998;4.888
45.75376;4.84787
45.72947;4.86732
45.75214;4.84716
45.72438;4.87136
45.73796;4.83768
45.76385;4.86189
45.75514;4.84352
45.69527;4.8802
45.76817;4.85889
45.75451;4.86649
45.74695;4.8458
45.70498;4.88759
45.76;4.86
45.75209;4.84663
45.75394;4.86161
45.67436;4.84851
45.7227;4.8422
45.76947;4.84371
45.69722;4.88769
45.74247;4.84007
45.70263;4.88772
45.75391;4.84695
45.75393;4.86156
45.69682;4.88773
45.74563;4.87156
45.72997;4.86696
45.74346;4.84733
45.76916;4.85053
45.76627;4.86172
45.73184;4.85353
45.768;4.85919
45.75114;4.84527
45.74707;4.86715
45.7273;4.8538
45.76933;4.85038
45.76974;4.85746
45.70333;4.88805
45.75104;4.84512
45.747;4.86716
45.74528;4.8721
45.71755;4.89152
45.74293;4.86973
45.74293;4.86973
45.75396;4.86178
45.72664;4.82691
45.70797;4.85894
45.77227;4.84119
45.70048;4.88753
45.74505;4.84866
45.7539;4.8615
45.75451;4.86655
45.75398;4.86162
45.72416;4.87166
45.74287;4.87798
45.70311;4.88745
45.74226;4.87758
45.71783;4.85451
45.708;4.85884
45.7381;4.8844
45.77252;4.8431
45.74992;4.86048
45.71448;4.87954
45.75367;4.85932
45.74336;4.86991
45.72686;4.85383
45.72447;4.8713
45.70803;4.85861
45.76037;4.84797
45.75625;4.84035
45.75403;4.847
45.75701;4.85261
45.72476;4.8714
45.74697;4.84589
45.74732;4.84314
45.75215;4.82051
45.77823;4.896
45.75271;4.81985
45.77857;4.89598
45.78814;4.86023
45.71624;4.84756
45.71618;4.84693
45.75216;4.8203
45.75118;4.8231
45.73626;4.86956
45.74782;4.83361
45.743155;4.8769
45.79164;4.86053
45.7317;4.82425
45.74779;4.83362
45.74517;4.84188
45.75381;4.84736
45.73779;4.88493
45.74282;4.87822
45.77856;4.87986
45.75218;4.84723
45.73819;4.83767
45.73238;4.85351
45.7521;4.84668
45.74553;4.87122
45.7262991;4.830611
45.7521901;4.8471574
45.73971;4.81845
45.7698209;4.8561329
45.74342;4.87729
45.75447;4.86613
45.7433877;4.8342687
45.7663059;4.7693414
45.79112;4.8607
45.72663;4.82688
45.70312;4.88766
45.76772;4.83788
45.79102;4.86028
45.71766;4.85478
45.76944;4.84346
45.7266;4.83089
45.73991;4.81781
45.74341;4.83421
45.75625;4.84036
45.77958;4.82044
45.708;4.85982
45.7582;4.8933
45.76626;4.7692
45.75054;4.83218
45.74653;4.82869
45.7225392;4.8423086
45.73011;4.86717
45.7692133;4.8437698
45.7054981;4.8874684
45.75265;4.83755
45.75593;4.84659
45.791;4.86042
45.73503;4.86315
45.74478;4.86819
45.75022;4.84331
45.7446;4.8196
45.75695;4.86248
45.76209;4.85184
45.7501;4.841
45.75059;4.82341
45.7693;4.85039
45.70488;4.88762
45.74821;4.84367
45.71799;4.8546
45.73807;4.88447
45.7517;4.82158
45.73818;4.83767
45.75445;4.86664
45.76964;4.8295
45.74484;4.84928
45.694;4.87506
45.73972;4.81833
45.730479;4.8876
45.74466;4.86834
45.76357;4.83847
45.69398;4.87507
45.76886;4.84384
45.74781;4.83308
45.74776;4.84335
45.76907;4.86053
45.72663;4.82693
45.78055;4.80893
45.751;4.90783
45.69973;4.88781
45.7616;4.84538
45.74459;4.81952
45.75574;4.83999
45.75022;4.84335
45.74858;4.88375
45.71747;4.89156
45.76162;4.84534
45.753904;4.8470003
45.69521;4.88028
45.74697;4.86707
45.75134;4.84494
45.7318547;4.8535055
45.71771;4.90925
45.71732;4.89154
45.72995;4.82393
45.73811;4.83778
45.74271;4.84026
45.76852;4.85055
45.74348;4.84721
45.74858;4.88375
45.70805;4.85872
45.74858;4.88375
45.75192;4.8369
45.77247;4.84158
45.77256;4.84301
45.77005;4.85848
45.7562;4.84617
45.74606;4.83623
45.7566974;4.840588
45.7456;4.87127
45.75224;4.84722
45.73652;4.86922
45.77251;4.84292
45.7435755;4.8769721
45.7661762;4.8381187
45.79124;4.86076
45.74348;4.87729
45.7175;4.8916
45.6969;4.8876
45.76631;4.86168
45.74319;4.86994
45.76017;4.83795
45.71776;4.90926
45.77999;4.81165
45.7805;4.80905
45.75378;4.8344
45.76807;4.83786
45.76356;4.83844
45.77962;4.82053
45.7301122;4.823878
45.72993;4.8238
45.80328;4.8601
45.766323;4.8617238
45.7724822;4.8411338
45.77828;4.8792
45.74695;4.82916
45.77833;4.89606
45.7909;4.80204
45.78005;4.81166
45.791;4.80186
45.7163;4.8473
45.75999;4.84087
45.73474;4.86328
45.7579;4.8342
45.7663;4.76936
45.77963;4.81155
45.76964;4.87104
45.7655297;4.9250776
45.75818;4.89327
45.7828159;4.8903859
45.7005;4.88751
45.750431;4.84985
45.78732;4.80856
45.70801;4.85919
45.71436;4.8795
45.76394;4.83818
45.75271;4.82461
45.74929;4.91411
45.76559;4.92505
45.67476;4.8486
45.78776;4.86044
45.75818;4.89329
45.755167;4.84325
45.744631;4.86819
45.75167;4.82161
45.71712;4.85503
45.69969;4.88754
45.72941;4.86744
45.73624;4.86974
45.70764;4.90783
45.70747;4.90772
45.72998;4.82384
45.75117;4.84538
45.76819;4.85892
45.75803;4.83379
45.7980474;4.8514509
45.73502;4.86319
45.75974;4.84098
45.74781;4.83367
45.73644;4.80497
45.75373;4.83442
45.7725;4.83855
45.76712;4.93278
45.75218;4.84724
45.76375;4.86171
45.67517;4.84872
45.791;4.86071
45.7724;4.84117
45.77392;4.80908
45.7591;4.84109
45.7538;4.83444
45.7177;4.85473
45.70755;4.90765
45.753954;4.86175
45.71635;4.84731
45.76675;4.83805
45.75687;4.86286
45.76986;4.8575
45.75887;4.83092
45.79124;4.8016
45.7699;4.85687
45.73647;4.80499
45.748315;4.84352
45.708;4.85982
45.7521;4.84664
45.76791;4.83788
45.71694;4.85429
45.7316;4.82392
45.73964;4.81843
45.7522576;4.8372722
45.7502;4.8433
45.71711;4.85469
45.76153;4.84545
45.75506;4.84281
45.74341;4.83424
45.71754;4.89159
45.7551;4.87067
45.75699;4.85247
45.74732;4.84313
45.75924;4.82969
45.74817;4.84365
45.76057;4.84111
45.76929;4.85039
45.74869;4.83101
45.75088;4.90771
45.75394;4.86156
45.75363;4.8593
45.69525;4.88022
45.7657;4.83799
45.79805;4.85127
45.75925;4.82941
45.76038;4.8477
45.77365;4.80886
45.7446;4.81951
45.7544;4.8657
45.70804;4.8595
45.76208;4.85158
45.74772;4.83364
45.7503;4.84013
45.75393;4.86157
45.74658;4.82867
45.74697;4.86715
45.7177;4.85492
45.75367;4.85925
45.75054;4.9071
45.7317115;4.8240828
45.7692493;4.8499811
45.75453;4.86645
45.77835;4.87947
45.75266;4.83751
45.74256;4.87788
45.69517;4.88034
45.75708;4.86252
45.74876;4.83083
45.76025;4.83768
45.7586;4.8308
45.7506;4.83194
45.71732;4.85447
45.74986;4.84124
45.72397;4.87194
45.72663;4.82693
45.7174741;4.8913461
45.73483;4.8632
45.70056;4.88776
45.73132;4.83358
45.75629;4.84646
45.70801;4.85979
45.72644;4.83053
45.74779;4.8336
45.70265;4.88772
45.75316;4.8549
45.763656;4.861697
45.7746599;4.8087126
45.76338;4.83368
45.774851;4.8091959
45.76634;4.7693
45.79102;4.86072
45.73802;4.83765
45.75394;4.84688
45.71;4.79973
45.77265;4.83834
45.71754;4.89163
45.74241;4.84027
45.76381;4.86184
45.75701;4.85285
45.75646;4.84647
45.74699;4.84576
45.75395;4.84674
45.70798;4.85893
45.77827;4.89616
45.76767;4.83789
45.74931;4.91422
45.7672;4.933
45.7493011;4.9138767
45.77004;4.85847
45.77304;4.83835
45.75382;4.84722
45.73118;4.86609
45.75786;4.83433
45.71789;4.90951
45.7482315;4.8436401
45.75197;4.8218
45.78767;4.80866
45.74465;4.8679
45.7919;4.83728
45.75053;4.9075
45.74522;4.84891
45.74656;4.84511
45.74551;4.87123
45.75069;4.85023
45.7677;4.83737
45.77384;4.80885
45.76694;4.93261
45.73048;4.88769
45.74733;4.8431
45.7582;4.8933
45.77245;4.84115
45.75436;4.84565
45.75521;4.84341
45.79099;4.86071
45.7525;4.82039
45.75422;4.84608
45.72654;4.82692
45.75492;4.87042
45.748729;4.88422
45.76851;4.83781
45.75624;4.84034
45.7305;4.88751
45.74458;4.81953
45.71428;4.8792
45.77973;4.81159
45.7782;4.87943
45.76364;4.93338
45.74696;4.86714
45.74519;4.84183
45.72252;4.84241
45.74293;4.87687
45.76965;4.87106
45.76628;4.86169
45.7911341;4.8605517
45.69399;4.875
45.77962;4.81964
45.75189;4.83698
45.74537;4.83612
45.76364;4.83329
45.76673;4.83797
45.71771;4.90935
45.75218;4.82027
45.7312;4.82415
